fips,state,county,year,acs_median_household_income,acs_median_gross_rent,acs_rent_burden_pct,acs_poverty_rate,bls_unemployment_rate
37051,North Carolina,Cumberland County,2023,58780.0,1156.0,30.3,17.22,6.18
37053,North Carolina,Currituck County,2023,91548.0,1126.0,24.0,7.64,2.83
37055,North Carolina,Dare County,2023,81214.0,1307.0,31.9,7.54,5.84
37057,North Carolina,Davidson County,2023,62426.0,863.0,26.8,13.83,4.04
37059,North Carolina,Davie County,2023,73234.0,889.0,25.5,9.98,4.52
37061,North Carolina,Duplin County,2023,51880.0,815.0,27.6,17.89,4.7
37063,North Carolina,Durham County,2023,79501.0,1415.0,28.8,12.01,4.15
37065,North Carolina,Edgecombe County,2023,48480.0,818.0,29.2,21.88,7.94
37067,North Carolina,Forsyth County,2023,65541.0,1046.0,28.5,14.7,5.31
37069,North Carolina,Franklin County,2023,71386.0,988.0,31.0,10.09,5.53
37071,North Carolina,Gaston County,2023,65472.0,1085.0,29.4,12.76,4.78
37073,North Carolina,Gates County,2023,61612.0,940.0,19.2,11.84,8.95
37075,North Carolina,Graham County,2023,49038.0,581.0,30.3,8.7,6.45
37077,North Carolina,Granville County,2023,70975.0,1008.0,28.3,14.06,4.43
37079,North Carolina,Greene County,2023,50904.0,845.0,24.5,22.36,5.58
37081,North Carolina,Guilford County,2023,66027.0,1108.0,30.2,15.22,4.72
37083,North Carolina,Halifax County,2023,45071.0,776.0,31.1,25.16,8.66
37085,North Carolina,Harnett County,2023,69012.0,1080.0,26.9,14.54,4.63
37087,North Carolina,Haywood County,2023,61001.0,1052.0,29.8,11.28,3.35
37089,North Carolina,Henderson County,2023,67623.0,1120.0,28.9,11.67,3.34
37091,North Carolina,Hertford County,2023,47472.0,806.0,34.1,21.42,5.2
37093,North Carolina,Hoke County,2023,60095.0,1047.0,29.9,17.36,6.52
37095,North Carolina,Hyde County,2023,47338.0,1237.0,37.1,22.42,2.97
37097,North Carolina,Iredell County,2023,78678.0,1183.0,26.3,9.1,4.38
37099,North Carolina,Jackson County,2023,53479.0,855.0,28.6,19.31,6.38
37101,North Carolina,Johnston County,2023,79838.0,1007.0,28.7,11.19,3.93
37103,North Carolina,Jones County,2023,55659.0,725.0,29.9,21.27,4.14
37105,North Carolina,Lee County,2023,63060.0,962.0,27.2,15.47,4.01
37107,North Carolina,Lenoir County,2023,44795.0,814.0,27.7,22.46,7.2
37109,North Carolina,Lincoln County,2023,78490.0,977.0,26.5,9.05,3.54
37111,North Carolina,McDowell County,2023,55527.0,741.0,23.8,13.98,4.66
37113,North Carolina,Macon County,2023,53298.0,791.0,29.9,14.4,2.92
37115,North Carolina,Madison County,2023,58628.0,764.0,27.6,11.44,2.55
37117,North Carolina,Martin County,2023,46793.0,729.0,25.0,19.64,7.01
37119,North Carolina,Mecklenburg County,2023,83765.0,1521.0,29.3,10.41,4.23
37121,North Carolina,Mitchell County,2023,58089.0,744.0,26.7,12.96,6.54
37123,North Carolina,Montgomery County,2023,55849.0,753.0,23.9,16.09,2.9
37125,North Carolina,Moore County,2023,82837.0,1181.0,29.0,9.96,4.26
37127,North Carolina,Nash County,2023,60704.0,924.0,25.9,14.03,6.19
37129,North Carolina,New Hanover County,2023,72892.0,1343.0,31.9,12.37,4.69
37131,North Carolina,Northampton County,2023,47935.0,749.0,30.1,19.98,6.47
37133,North Carolina,Onslow County,2023,64568.0,1198.0,29.8,11.72,3.73
37135,North Carolina,Orange County,2023,88553.0,1387.0,32.5,12.43,3.6
37137,North Carolina,Pamlico County,2023,61624.0,909.0,29.0,12.37,4.45
37139,North Carolina,Pasquotank County,2023,63912.0,1146.0,31.2,10.03,6.35
37141,North Carolina,Pender County,2023,76838.0,1072.0,30.7,10.69,5.91
37143,North Carolina,Perquimans County,2023,61224.0,1061.0,24.2,11.39,5.03
37145,North Carolina,Person County,2023,64927.0,796.0,32.4,18.45,3.85
37147,North Carolina,Pitt County,2023,58851.0,971.0,28.8,19.4,7.49
37149,North Carolina,Polk County,2023,61005.0,1089.0,31.4,13.66,4.33
37151,North Carolina,Randolph County,2023,59047.0,857.0,26.8,14.76,3.68
37153,North Carolina,Richmond County,2023,43626.0,744.0,32.2,25.17,9.5
37155,North Carolina,Robeson County,2023,40318.0,784.0,29.9,28.77,6.25
37157,North Carolina,Rockingham County,2023,55796.0,789.0,28.0,16.85,6.3
37159,North Carolina,Rowan County,2023,63196.0,990.0,28.3,15.84,5.88
37161,North Carolina,Rutherford County,2023,49771.0,748.0,27.1,17.6,5.5
37163,North Carolina,Sampson County,2023,53159.0,811.0,27.2,20.24,5.2
37165,North Carolina,Scotland County,2023,43500.0,766.0,30.5,26.57,10.1
37167,North Carolina,Stanly County,2023,61631.0,830.0,25.1,14.25,4.08
37169,North Carolina,Stokes County,2023,60039.0,766.0,24.5,11.97,4.55
37171,North Carolina,Surry County,2023,56095.0,741.0,27.7,16.69,4.95
37173,North Carolina,Swain County,2023,55429.0,715.0,23.6,21.05,8.29
37175,North Carolina,Transylvania County,2023,64523.0,909.0,28.8,14.18,3.6
37177,North Carolina,Tyrrell County,2023,43952.0,612.0,37.7,20.8,5.12
37179,North Carolina,Union County,2023,99243.0,1390.0,26.8,7.66,4.16
37181,North Carolina,Vance County,2023,46943.0,860.0,30.8,18.95,6.85
37183,North Carolina,Wake County,2023,101763.0,1508.0,28.9,7.93,4.15
37185,North Carolina,Warren County,2023,45279.0,771.0,31.4,22.24,8.03
37187,North Carolina,Washington County,2023,41750.0,829.0,31.8,24.71,11.1
37189,North Carolina,Watauga County,2023,51367.0,1066.0,47.1,24.68,8.96
37191,North Carolina,Wayne County,2023,58082.0,932.0,28.0,16.91,5.06
37193,North Carolina,Wilkes County,2023,50438.0,715.0,26.9,16.43,4.89
37195,North Carolina,Wilson County,2023,51381.0,915.0,28.7,21.0,5.97
37197,North Carolina,Yadkin County,2023,60321.0,734.0,29.9,13.64,5.39
37199,North Carolina,Yancey County,2023,54961.0,807.0,20.2,14.9,6.04
38001,North Dakota,Adams County,2023,55417.0,545.0,22.5,14.54,2.11
38003,North Dakota,Barnes County,2023,70230.0,779.0,24.8,11.28,3.09
38005,North Dakota,Benson County,2023,68049.0,616.0,16.9,22.21,1.91
38007,North Dakota,Billings County,2023,81250.0,630.0,12.5,12.96,1.63
38009,North Dakota,Bottineau County,2023,83460.0,763.0,20.3,7.55,1.58
38011,North Dakota,Bowman County,2023,83773.0,869.0,19.8,9.5,3.54
38013,North Dakota,Burke County,2023,96339.0,725.0,15.8,5.13,4.41
38015,North Dakota,Burleigh County,2023,84948.0,996.0,24.9,8.21,3.03
38017,North Dakota,Cass County,2023,75023.0,930.0,25.8,10.34,3.02
38019,North Dakota,Cavalier County,2023,67064.0,859.0,28.8,7.68,1.09
38021,North Dakota,Dickey County,2023,63125.0,749.0,25.0,10.78,2.88
38023,North Dakota,Divide County,2023,89297.0,1064.0,13.8,7.28,3.0
38025,North Dakota,Dunn County,2023,94688.0,941.0,17.5,7.25,2.56
38027,North Dakota,Eddy County,2023,55389.0,615.0,17.7,12.76,2.04
38029,North Dakota,Emmons County,2023,67368.0,551.0,30.9,8.41,1.91
38031,North Dakota,Foster County,2023,83412.0,756.0,31.3,9.12,0.11
38033,North Dakota,Golden Valley County,2023,76528.0,856.0,20.7,18.01,4.56
38035,North Dakota,Grand Forks County,2023,68450.0,971.0,27.5,13.9,2.62
38037,North Dakota,Grant County,2023,56750.0,650.0,32.1,17.44,3.67
38039,North Dakota,Griggs County,2023,64737.0,606.0,17.6,10.1,1.48
38041,North Dakota,Hettinger County,2023,70827.0,830.0,21.2,9.3,6.04
38043,North Dakota,Kidder County,2023,61850.0,847.0,24.4,10.34,1.47
38045,North Dakota,LaMoure County,2023,70263.0,607.0,22.2,10.8,1.63
38047,North Dakota,Logan County,2023,61339.0,847.0,29.0,11.47,1.11
38049,North Dakota,McHenry County,2023,80614.0,737.0,17.5,9.83,4.64
38051,North Dakota,McIntosh County,2023,64236.0,600.0,25.3,15.45,0.95
38053,North Dakota,McKenzie County,2023,88289.0,1153.0,19.8,12.8,1.54
38055,North Dakota,McLean County,2023,81847.0,768.0,21.7,8.35,1.56
38057,North Dakota,Mercer County,2023,79405.0,1043.0,29.8,10.65,1.87
38059,North Dakota,Morton County,2023,79483.0,1036.0,25.4,7.01,1.41
38061,North Dakota,Mountrail County,2023,81292.0,864.0,18.3,13.16,2.94
38063,North Dakota,Nelson County,2023,68051.0,593.0,17.4,9.96,1.16
38065,North Dakota,Oliver County,2023,76953.0,725.0,21.3,4.73,0.94
38067,North Dakota,Pembina County,2023,66884.0,692.0,22.5,8.7,3.98
38069,North Dakota,Pierce County,2023,63214.0,807.0,26.6,12.17,1.35
38071,North Dakota,Ramsey County,2023,61319.0,687.0,24.6,16.26,1.84
38073,North Dakota,Ransom County,2023,74521.0,710.0,22.6,10.88,2.07
38075,North Dakota,Renville County,2023,76311.0,846.0,24.8,7.14,0.84
38077,North Dakota,Richland County,2023,72524.0,751.0,23.0,10.37,1.77
38079,North Dakota,Rolette County,2023,57355.0,479.0,17.7,25.08,5.72
38081,North Dakota,Sargent County,2023,77697.0,835.0,21.3,7.87,1.14
38083,North Dakota,Sheridan County,2023,67361.0,373.0,17.6,8.55,1.08
38085,North Dakota,Sioux County,2023,41676.0,466.0,21.9,42.74,21.51
38087,North Dakota,Slope County,2023,62500.0,719.0,26.3,6.42,5.44
38089,North Dakota,Stark County,2023,80744.0,966.0,26.2,10.99,3.1
38091,North Dakota,Steele County,2023,80313.0,630.0,17.5,13.29,3.53
38093,North Dakota,Stutsman County,2023,60172.0,742.0,26.5,12.43,3.62
38095,North Dakota,Towner County,2023,63017.0,719.0,22.1,11.51,1.36
38097,North Dakota,Traill County,2023,88289.0,758.0,21.6,6.95,2.19
38099,North Dakota,Walsh County,2023,69976.0,766.0,22.2,10.5,2.12
38101,North Dakota,Ward County,2023,79273.0,1000.0,23.6,7.79,3.07
38103,North Dakota,Wells County,2023,61346.0,630.0,27.3,10.51,1.61
38105,North Dakota,Williams County,2023,90224.0,1108.0,23.0,8.76,2.54
39001,Ohio,Adams County,2023,49521.0,700.0,31.2,20.33,6.5
39003,Ohio,Allen County,2023,62001.0,898.0,26.9,13.11,5.84
39005,Ohio,Ashland County,2023,64991.0,841.0,24.6,13.78,3.69
39007,Ohio,Ashtabula County,2023,55507.0,816.0,31.0,18.27,6.89
39009,Ohio,Athens County,2023,53837.0,903.0,33.9,22.11,5.74
39011,Ohio,Auglaize County,2023,76454.0,853.0,22.8,7.47,2.47
39013,Ohio,Belmont County,2023,58411.0,769.0,28.8,14.27,5.68
39015,Ohio,Brown County,2023,69990.0,822.0,26.9,17.41,4.3
39017,Ohio,Butler County,2023,81194.0,1098.0,28.3,11.72,4.78
39019,Ohio,Carroll County,2023,64675.0,780.0,24.1,12.46,3.92
39021,Ohio,Champaign County,2023,74239.0,884.0,23.8,8.2,5.19
39023,Ohio,Clark County,2023,60846.0,840.0,27.6,15.57,6.5
39025,Ohio,Clermont County,2023,83178.0,1040.0,25.7,8.84,4.08
39027,Ohio,Clinton County,2023,68125.0,893.0,24.9,14.77,4.73
39029,Ohio,Columbiana County,2023,58474.0,736.0,26.1,13.85,4.8
39031,Ohio,Coshocton County,2023,54687.0,723.0,28.8,18.79,5.28
39033,Ohio,Crawford County,2023,55477.0,761.0,27.6,13.2,5.63
39035,Ohio,Cuyahoga County,2023,62823.0,1005.0,29.0,16.2,6.93
39037,Ohio,Darke County,2023,64654.0,747.0,24.0,11.22,2.7
39039,Ohio,Defiance County,2023,73615.0,826.0,25.4,9.97,4.05
39041,Ohio,Delaware County,2023,130088.0,1433.0,24.7,5.05,2.96
39043,Ohio,Erie County,2023,68431.0,882.0,26.4,12.53,6.11
39045,Ohio,Fairfield County,2023,87069.0,1114.0,29.1,8.19,3.59
39047,Ohio,Fayette County,2023,60047.0,807.0,24.7,16.04,4.32
39049,Ohio,Franklin County,2023,73795.0,1233.0,28.0,14.54,4.54
39051,Ohio,Fulton County,2023,72866.0,832.0,22.3,8.68,3.61
39053,Ohio,Gallia County,2023,56455.0,798.0,25.9,14.81,3.64
39055,Ohio,Geauga County,2023,100783.0,1018.0,25.3,5.81,2.99
39057,Ohio,Greene County,2023,85218.0,1089.0,26.3,9.78,3.9
39059,Ohio,Guernsey County,2023,55756.0,803.0,30.2,15.77,5.03
39061,Ohio,Hamilton County,2023,70816.0,1005.0,29.0,14.86,5.04
39063,Ohio,Hancock County,2023,69699.0,926.0,25.9,10.27,3.25
39065,Ohio,Hardin County,2023,58001.0,733.0,24.3,18.19,4.07
39067,Ohio,Harrison County,2023,53851.0,753.0,27.3,14.56,4.51
39069,Ohio,Henry County,2023,79267.0,866.0,21.2,8.43,3.58
39071,Ohio,Highland County,2023,62008.0,757.0,25.7,14.42,4.0
39073,Ohio,Hocking County,2023,61366.0,806.0,29.2,17.09,4.89
39075,Ohio,Holmes County,2023,74774.0,773.0,23.8,8.81,2.04
39077,Ohio,Huron County,2023,65972.0,824.0,23.7,11.96,4.11
39079,Ohio,Jackson County,2023,58409.0,773.0,27.1,17.66,4.05
39081,Ohio,Jefferson County,2023,56983.0,792.0,28.6,16.93,4.98
39083,Ohio,Knox County,2023,73988.0,925.0,29.1,11.04,2.46
39085,Ohio,Lake County,2023,77952.0,1073.0,28.3,8.18,4.29
39087,Ohio,Lawrence County,2023,54842.0,830.0,27.7,17.52,3.04
39089,Ohio,Licking County,2023,81033.0,999.0,26.4,10.13,3.17
39091,Ohio,Logan County,2023,69183.0,832.0,24.4,11.29,3.58
39093,Ohio,Lorain County,2023,70693.0,916.0,28.3,12.79,4.43
39095,Ohio,Lucas County,2023,60095.0,911.0,27.8,17.81,6.81
39097,Ohio,Madison County,2023,83229.0,944.0,26.6,9.69,4.0
39099,Ohio,Mahoning County,2023,55576.0,775.0,29.6,18.28,6.4
39101,Ohio,Marion County,2023,57306.0,850.0,29.4,15.35,5.95
39103,Ohio,Medina County,2023,92660.0,1090.0,27.3,6.13,3.04
39105,Ohio,Meigs County,2023,46701.0,704.0,29.7,22.04,6.13
39107,Ohio,Mercer County,2023,78036.0,812.0,23.4,6.14,1.8
39109,Ohio,Miami County,2023,74175.0,942.0,26.5,8.62,3.6
39111,Ohio,Monroe County,2023,58962.0,626.0,28.6,15.13,6.0
39113,Ohio,Montgomery County,2023,64403.0,968.0,28.1,14.9,5.79
39115,Ohio,Morgan County,2023,55971.0,713.0,30.1,14.29,2.97
39117,Ohio,Morrow County,2023,71047.0,942.0,25.8,10.87,3.01
39119,Ohio,Muskingum County,2023,59203.0,811.0,29.2,15.64,4.59
39121,Ohio,Noble County,2023,55360.0,730.0,22.3,11.68,2.92
39123,Ohio,Ottawa County,2023,75728.0,909.0,26.6,8.35,2.92
39125,Ohio,Paulding County,2023,68167.0,750.0,27.5,9.6,3.93
39127,Ohio,Perry County,2023,64737.0,727.0,25.9,14.7,3.99
39129,Ohio,Pickaway County,2023,72927.0,965.0,27.0,12.1,4.17
39131,Ohio,Pike County,2023,49552.0,833.0,27.9,19.92,5.35
39133,Ohio,Portage County,2023,72822.0,1036.0,33.7,11.4,5.29
39135,Ohio,Preble County,2023,71237.0,803.0,24.0,11.25,3.52
39137,Ohio,Putnam County,2023,82785.0,857.0,21.4,7.14,2.15
39139,Ohio,Richland County,2023,57649.0,791.0,27.9,13.94,4.76
39141,Ohio,Ross County,2023,59819.0,858.0,30.5,16.8,4.54
39143,Ohio,Sandusky County,2023,62500.0,786.0,26.3,13.24,3.9
39145,Ohio,Scioto County,2023,49571.0,749.0,31.8,22.37,6.57
39147,Ohio,Seneca County,2023,65020.0,814.0,26.2,11.91,3.95
39149,Ohio,Shelby County,2023,72822.0,904.0,25.7,11.1,4.59
39151,Ohio,Stark County,2023,65740.0,877.0,26.8,12.74,3.87
39153,Ohio,Summit County,2023,71016.0,998.0,28.5,12.65,5.21
39155,Ohio,Trumbull County,2023,55088.0,783.0,27.9,16.79,4.46
39157,Ohio,Tuscarawas County,2023,64494.0,876.0,28.0,12.97,5.29
39159,Ohio,Union County,2023,109506.0,1188.0,23.2,5.06,2.4
39161,Ohio,Van Wert County,2023,65344.0,792.0,21.9,9.52,3.66
39163,Ohio,Vinton County,2023,53813.0,663.0,25.9,16.72,3.61
39165,Ohio,Warren County,2023,107843.0,1293.0,25.2,5.42,3.12
39167,Ohio,Washington County,2023,61355.0,828.0,30.0,12.89,4.65
39169,Ohio,Wayne County,2023,71769.0,849.0,23.6,8.73,3.28
39171,Ohio,Williams County,2023,61834.0,805.0,26.2,11.94,3.48
39173,Ohio,Wood County,2023,73124.0,950.0,26.4,12.04,4.58
39175,Ohio,Wyandot County,2023,71878.0,785.0,18.8,7.49,2.51
40001,Oklahoma,Adair County,2023,48028.0,650.0,25.2,21.55,6.96
40003,Oklahoma,Alfalfa County,2023,67870.0,614.0,21.8,13.99,4.34
40005,Oklahoma,Atoka County,2023,52034.0,708.0,28.5,17.63,4.46
40007,Oklahoma,Beaver County,2023,64266.0,782.0,17.6,9.78,1.91
40009,Oklahoma,Beckham County,2023,52323.0,821.0,28.7,23.17,5.8
40011,Oklahoma,Blaine County,2023,59304.0,842.0,21.8,15.28,7.47
40013,Oklahoma,Bryan County,2023,54280.0,914.0,28.3,17.39,4.8
40015,Oklahoma,Caddo County,2023,52817.0,715.0,24.5,18.99,5.37
40017,Oklahoma,Canadian County,2023,85427.0,1208.0,26.8,8.57,3.99
40019,Oklahoma,Carter County,2023,58856.0,945.0,24.9,15.09,3.92
40021,Oklahoma,Cherokee County,2023,53668.0,803.0,25.4,19.34,5.11
40023,Oklahoma,Choctaw County,2023,45456.0,676.0,28.8,22.01,4.23
40025,Oklahoma,Cimarron County,2023,57204.0,682.0,19.6,10.49,0.28
40027,Oklahoma,Cleveland County,2023,74446.0,1128.0,28.9,12.8,4.76
40029,Oklahoma,Coal County,2023,48162.0,679.0,23.0,21.3,6.15
40031,Oklahoma,Comanche County,2023,59000.0,940.0,27.1,17.75,5.77
40033,Oklahoma,Cotton County,2023,60313.0,742.0,21.9,22.88,2.21
40035,Oklahoma,Craig County,2023,50182.0,826.0,26.4,19.53,4.74
40037,Oklahoma,Creek County,2023,61849.0,910.0,26.4,13.91,3.55
40039,Oklahoma,Custer County,2023,57562.0,779.0,31.3,16.46,3.53
40041,Oklahoma,Delaware County,2023,55114.0,868.0,26.6,18.59,4.84
40043,Oklahoma,Dewey County,2023,60550.0,900.0,22.6,14.42,4.46
40045,Oklahoma,Ellis County,2023,56992.0,728.0,24.3,13.84,6.49
40047,Oklahoma,Garfield County,2023,67302.0,915.0,24.6,12.69,4.04
40049,Oklahoma,Garvin County,2023,57127.0,828.0,24.1,15.34,2.77
40051,Oklahoma,Grady County,2023,75730.0,874.0,23.3,12.32,5.16
40053,Oklahoma,Grant County,2023,61824.0,856.0,18.9,13.49,4.05
40055,Oklahoma,Greer County,2023,60183.0,624.0,23.9,14.69,4.63
40057,Oklahoma,Harmon County,2023,54286.0,663.0,20.2,16.96,9.65
40059,Oklahoma,Harper County,2023,59191.0,791.0,18.2,15.94,2.15
40061,Oklahoma,Haskell County,2023,49930.0,757.0,28.2,19.98,5.92
40063,Oklahoma,Hughes County,2023,47923.0,615.0,27.5,20.9,5.54
40065,Oklahoma,Jackson County,2023,61497.0,865.0,23.7,15.97,4.77
40067,Oklahoma,Jefferson County,2023,48750.0,588.0,26.9,22.78,4.13
40069,Oklahoma,Johnston County,2023,50911.0,732.0,24.5,21.94,5.1
40071,Oklahoma,Kay County,2023,56673.0,830.0,24.9,15.54,5.97
40073,Oklahoma,Kingfisher County,2023,70617.0,915.0,23.6,11.7,1.91
40075,Oklahoma,Kiowa County,2023,42063.0,675.0,33.8,25.02,4.29
40077,Oklahoma,Latimer County,2023,41048.0,720.0,30.8,19.18,7.32
40079,Oklahoma,Le Flore County,2023,50027.0,773.0,27.3,19.98,5.18
40081,Oklahoma,Lincoln County,2023,59425.0,760.0,26.9,16.48,3.54
40083,Oklahoma,Logan County,2023,82735.0,895.0,30.3,13.68,3.31
40085,Oklahoma,Love County,2023,62940.0,903.0,24.5,14.78,4.65
40087,Oklahoma,McClain County,2023,84778.0,964.0,29.3,7.81,4.61
40089,Oklahoma,McCurtain County,2023,50175.0,705.0,25.8,21.09,4.18
40091,Oklahoma,McIntosh County,2023,46203.0,763.0,30.0,20.9,4.19
40093,Oklahoma,Major County,2023,69229.0,619.0,25.1,11.4,1.87
40095,Oklahoma,Marshall County,2023,56495.0,819.0,24.4,16.52,5.36
40097,Oklahoma,Mayes County,2023,57279.0,846.0,26.1,17.6,6.56
40099,Oklahoma,Murray County,2023,61904.0,859.0,24.0,12.8,2.07
40101,Oklahoma,Muskogee County,2023,51999.0,824.0,28.7,20.29,5.91
40103,Oklahoma,Noble County,2023,70071.0,758.0,25.9,11.47,2.29
40105,Oklahoma,Nowata County,2023,52679.0,776.0,27.1,16.39,5.12
40107,Oklahoma,Okfuskee County,2023,45441.0,689.0,23.0,27.38,3.1
40109,Oklahoma,Oklahoma County,2023,65374.0,1073.0,29.4,15.71,4.77
40111,Oklahoma,Okmulgee County,2023,53123.0,811.0,28.4,17.62,7.19
40113,Oklahoma,Osage County,2023,60482.0,786.0,28.0,12.64,5.37
40115,Oklahoma,Ottawa County,2023,48656.0,764.0,27.2,20.71,3.47
40117,Oklahoma,Pawnee County,2023,57551.0,872.0,27.8,17.0,3.55
40119,Oklahoma,Payne County,2023,48937.0,922.0,34.7,23.87,4.45
40121,Oklahoma,Pittsburg County,2023,54787.0,857.0,30.7,18.24,5.77
40123,Oklahoma,Pontotoc County,2023,62564.0,880.0,24.6,12.56,3.51
40125,Oklahoma,Pottawatomie County,2023,60828.0,869.0,26.5,15.68,5.37
40127,Oklahoma,Pushmataha County,2023,44634.0,620.0,29.4,23.67,6.21
40129,Oklahoma,Roger Mills County,2023,62721.0,708.0,20.7,15.43,3.35
40131,Oklahoma,Rogers County,2023,77688.0,1018.0,26.8,9.56,4.65
40133,Oklahoma,Seminole County,2023,46191.0,730.0,28.0,22.44,7.14
40135,Oklahoma,Sequoyah County,2023,49795.0,796.0,25.4,20.31,4.74
40137,Oklahoma,Stephens County,2023,60236.0,865.0,26.2,17.53,5.27
40139,Oklahoma,Texas County,2023,59275.0,939.0,26.5,18.53,2.48
40141,Oklahoma,Tillman County,2023,47445.0,704.0,27.2,17.18,5.87
40143,Oklahoma,Tulsa County,2023,67317.0,1060.0,28.0,14.66,5.38
40145,Oklahoma,Wagoner County,2023,78520.0,1050.0,28.1,9.31,4.8
40147,Oklahoma,Washington County,2023,61205.0,903.0,30.0,14.63,3.86
40149,Oklahoma,Washita County,2023,61980.0,775.0,22.7,12.62,6.06
40151,Oklahoma,Woods County,2023,50512.0,806.0,33.3,19.06,6.8
40153,Oklahoma,Woodward County,2023,65060.0,847.0,22.0,11.07,4.75
41001,Oregon,Baker County,2023,57844.0,814.0,26.1,13.79,4.6
41003,Oregon,Benton County,2023,76011.0,1359.0,38.1,19.2,6.72
41005,Oregon,Clackamas County,2023,100360.0,1693.0,33.0,7.48,4.57
41007,Oregon,Clatsop County,2023,68705.0,1130.0,29.7,12.32,4.34
41009,Oregon,Columbia County,2023,86359.0,1221.0,31.3,8.72,4.43
41011,Oregon,Coos County,2023,60313.0,992.0,30.3,15.6,5.47
41013,Oregon,Crook County,2023,81675.0,1224.0,32.0,9.69,5.32
41015,Oregon,Curry County,2023,64769.0,1156.0,30.9,13.29,5.33
41017,Oregon,Deschutes County,2023,87640.0,1674.0,29.9,9.33,4.67
41019,Oregon,Douglas County,2023,58983.0,995.0,29.1,15.64,5.88
41021,Oregon,Gilliam County,2023,64219.0,1084.0,25.9,12.63,1.74
41023,Oregon,Grant County,2023,59800.0,840.0,20.2,15.21,6.23
41025,Oregon,Harney County,2023,48338.0,675.0,27.4,12.79,4.39
41027,Oregon,Hood River County,2023,82095.0,1381.0,29.0,5.49,3.52
41029,Oregon,Jackson County,2023,71443.0,1310.0,32.1,12.43,5.42
41031,Oregon,Jefferson County,2023,73051.0,957.0,27.4,11.75,7.68
41033,Oregon,Josephine County,2023,59097.0,1157.0,33.4,15.79,7.76
41035,Oregon,Klamath County,2023,59353.0,973.0,31.2,18.31,7.72
41037,Oregon,Lake County,2023,61222.0,861.0,22.9,17.83,4.43
41039,Oregon,Lane County,2023,69311.0,1287.0,32.0,15.28,6.78
41041,Oregon,Lincoln County,2023,61314.0,1150.0,31.6,15.74,7.89
41043,Oregon,Linn County,2023,73396.0,1273.0,29.8,12.8,5.92
41045,Oregon,Malheur County,2023,49902.0,819.0,27.1,17.84,5.04
41047,Oregon,Marion County,2023,74624.0,1333.0,31.7,13.13,5.16
41049,Oregon,Morrow County,2023,70217.0,910.0,19.9,14.18,3.03
41051,Oregon,Multnomah County,2023,86247.0,1582.0,31.2,12.52,5.43
41053,Oregon,Polk County,2023,81318.0,1270.0,30.7,12.24,5.16
41055,Oregon,Sherman County,2023,59500.0,945.0,18.2,17.87,0.84
41057,Oregon,Tillamook County,2023,66551.0,1169.0,26.8,12.0,4.95
41059,Oregon,Umatilla County,2023,68958.0,962.0,26.3,12.6,5.34
41061,Oregon,Union County,2023,64212.0,982.0,26.9,15.81,5.56
41063,Oregon,Wallowa County,2023,65559.0,858.0,26.5,7.8,5.17
41065,Oregon,Wasco County,2023,63602.0,978.0,26.5,12.15,7.75
41067,Oregon,Washington County,2023,104434.0,1773.0,29.4,7.98,4.53
